,T_w,W name,ID_w,Gas Name,Gas Gauge,OD_gas,ID_gas,LBE Name,OD_Pb,ID_Pb,GasGap,T1,T2,A_Pb,A_water,Dc,Dh_w,W_velocity,LBE mass flow,0,0
3677,0.013474700000000001,T-2.25,0.0555244,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.001780048679552616,0.0215339,0.026949400000000002,1.343977007532698,2.3837491451866115,522.6035288097162,192.0377228063898
3678,0.013474700000000001,T-2.25,0.0555244,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.001780048679552616,0.0269263,0.026949400000000002,1.343977007532698,4.129309462632495,586.7073096298031,191.72471835804902
3679,0.005537199999999999,T-2.25,0.0555244,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0008695586780492996,0.026939000000000005,0.011074399999999998,2.7512168620689925,4.129309462632495,457.729059588184,191.72471835804902
3680,0.0087122,T-2.25,0.0555244,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0012812585048160166,0.0336418,0.0174244,1.8671833112640968,6.342303809361394,535.4496030280939,191.32742563747234
3681,0.005537199999999999,T-2.25,0.0555244,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0008695586780492996,0.042436,0.011074399999999998,2.7512168620689925,10.981704133286392,582.7689723287043,190.49280594615794
3685,0.013576300000000001,T-2.25,0.0557276,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0017978037096201922,0.0139239,0.027152600000000002,1.3307039499396,0.8803989676582041,483.4861793871819,192.30703440345494
3686,0.018338800000000002,T-2.25,0.0557276,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.00215408240586062,0.0174138,0.036677600000000005,1.1106095528651991,1.5742139255015641,609.021476229403,192.18277367285916
3687,0.015163800000000002,T-2.25,0.0557276,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0019323978837554648,0.021521199999999997,0.030327600000000003,1.2380185870201432,2.3837491451866115,567.6329260875419,192.0377228063898
3688,0.013576300000000001,T-2.25,0.0557276,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0017978037096201922,0.0215339,0.027152600000000002,1.3307039499396,2.3837491451866115,522.0387067642087,192.0377228063898
3689,0.013576300000000001,T-2.25,0.0557276,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0017978037096201922,0.0269263,0.027152600000000002,1.3307039499396,4.129309462632495,585.9955187974111,191.72471835804902
3690,0.005638799999999999,T-2.25,0.0557276,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0008873137081168757,0.026939000000000005,0.011277599999999999,2.696165376149626,4.129309462632495,457.2978604050536,191.72471835804902
3691,0.0088138,T-2.25,0.0557276,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0012990135348835926,0.0336418,0.0176276,1.8416624872365464,6.342303809361394,534.8588132767829,191.32742563747234
3692,0.005638799999999999,T-2.25,0.0557276,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0008873137081168757,0.042436,0.011277599999999999,2.696165376149626,10.981704133286392,582.0701897745228,190.49280594615794
3696,0.0136525,T-2.25,0.05588,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0018111625455991187,0.0139239,0.027305,1.3208888972559258,0.8803989676582041,483.1225430765582,192.30703440345494
3697,0.018415,T-2.25,0.05588,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0021674412418395466,0.0174138,0.03683,1.1037644072774169,1.5742139255015641,608.4412235796941,192.18277367285916
3698,0.01524,T-2.25,0.05588,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0019457567197343913,0.021521199999999997,0.03048,1.229518815658633,2.3837491451866115,567.1309272855348,192.0377228063898
3699,0.0136525,T-2.25,0.05588,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0018111625455991187,0.0215339,0.027305,1.3208888972559258,2.3837491451866115,521.6147920611562,192.0377228063898
3700,0.0136525,T-2.25,0.05588,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0018111625455991187,0.0269263,0.027305,1.3208888972559258,4.129309462632495,585.4614238671322,191.72471835804902
3701,0.005714999999999998,T-2.25,0.05588,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0009006725440958021,0.026939000000000005,0.011429999999999996,2.6561756692709713,4.129309462632495,456.97416146799117,191.72471835804902
3702,0.008889999999999999,T-2.25,0.05588,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.001312372370862519,0.0336418,0.017779999999999997,1.8229159274629927,6.342303809361394,534.4154312601448,191.32742563747234
3703,0.005714999999999998,T-2.25,0.05588,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0009006725440958021,0.042436,0.011429999999999996,2.6561756692709713,10.981704133286392,581.5458536488618,190.49280594615794
3707,0.013728699999999998,T-2.25,0.056032399999999996,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0018245578645165396,0.0139239,0.027457399999999996,1.3111913544279752,0.8803989676582041,482.7586470922834,192.30703440345494
3708,0.0184912,T-2.25,0.056032399999999996,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0021808365607569676,0.0174138,0.0369824,1.096984772108403,1.5742139255015641,607.8607890980163,192.18277367285916
3709,0.015316199999999999,T-2.25,0.056032399999999996,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0019591520386518122,0.021521199999999997,0.030632399999999997,1.2211122212107357,2.3837491451866115,566.6287023093831,192.0377228063898
3710,0.013728699999999998,T-2.25,0.056032399999999996,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0018245578645165396,0.0215339,0.027457399999999996,1.3111913544279752,2.3837491451866115,521.1906255342914,192.0377228063898
3711,0.013728699999999998,T-2.25,0.056032399999999996,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0018245578645165396,0.0269263,0.027457399999999996,1.3111913544279752,4.129309462632495,584.9271180041538,191.72471835804902
3712,0.005791199999999996,T-2.25,0.056032399999999996,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0009140678630132231,0.026939000000000005,0.011582399999999993,2.6172504191551993,4.129309462632495,456.6502084110603,191.72471835804902
3713,0.008966199999999997,T-2.25,0.056032399999999996,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.00132576768977994,0.0336418,0.017932399999999994,1.8044975119319384,6.342303809361394,533.9718048219529,191.32742563747234
3714,0.005791199999999996,T-2.25,0.056032399999999996,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0009140678630132231,0.042436,0.011582399999999993,2.6172504191551993,10.981704133286392,581.0213085887574,190.49280594615794
3718,0.0078105,T-2.5,0.044196,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0008928059104828136,0.0139239,0.015621,2.679579592292258,0.8803989676582041,510.0262063989394,192.30703440345494
3719,0.012572999999999999,T-2.5,0.044196,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0012490846067232417,0.0174138,0.025145999999999998,1.9152781843045519,1.5742139255015641,652.0038871717743,192.18277367285916
3720,0.009398,T-2.5,0.044196,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0010274000846180863,0.021521199999999997,0.018796,2.3285422431096623,2.3837491451866115,604.6302620105188,192.0377228063898
3721,0.0078105,T-2.5,0.044196,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0008928059104828136,0.0215339,0.015621,2.679579592292258,2.3837491451866115,553.11604136334,192.0377228063898
3722,0.0078105,T-2.5,0.044196,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0008928059104828136,0.0269263,0.015621,2.679579592292258,4.129309462632495,625.4417938076474,191.72471835804902
3724,0.0030479999999999986,T-2.5,0.044196,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.00039401573574621406,0.0336418,0.006095999999999997,6.071697855104364,6.342303809361394,567.4200190317681,191.32742563747234
3729,0.008826500000000003,T-2.5,0.046228000000000005,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0010371162005297814,0.0139239,0.017653000000000005,2.306727535820571,0.8803989676582041,505.5162676326418,192.30703440345494
3730,0.013589000000000002,T-2.5,0.046228000000000005,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0013933948967702094,0.0174138,0.027178000000000004,1.7169177977850647,1.5742139255015641,644.6113849541521,192.18277367285916
3731,0.010414000000000003,T-2.5,0.046228000000000005,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.001171710374665054,0.021521199999999997,0.020828000000000006,2.0417541308290734,2.3837491451866115,598.2931826120745,192.0377228063898
3732,0.008826500000000003,T-2.5,0.046228000000000005,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0010371162005297814,0.0215339,0.017653000000000005,2.306727535820571,2.3837491451866115,547.8158220166551,192.0377228063898
3733,0.008826500000000003,T-2.5,0.046228000000000005,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0010371162005297814,0.0269263,0.017653000000000005,2.306727535820571,4.129309462632495,618.6733115000894,191.72471835804902
3734,0.0008890000000000009,T-2.5,0.046228000000000005,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.00012662619902646492,0.026939000000000005,0.0017780000000000018,18.892966194994564,4.129309462632495,476.8692899057811,191.72471835804902
3735,0.004064000000000002,T-2.5,0.046228000000000005,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0005383260257931819,0.0336418,0.008128000000000003,4.444043912019153,6.342303809361394,561.8580856412567,191.32742563747234
3736,0.0008890000000000009,T-2.5,0.046228000000000005,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.00012662619902646492,0.042436,0.0017780000000000018,18.892966194994564,10.981704133286392,614.1532772047211,190.49280594615794
3740,0.009842499999999999,T-2.5,0.04826,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0011879123463091961,0.0139239,0.019684999999999998,2.0139065858188863,0.8803989676582041,500.92579063342066,192.30703440345494
3741,0.014604999999999998,T-2.5,0.04826,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.001544191042549624,0.0174138,0.029209999999999996,1.5492542254730604,1.5742139255015641,637.1242000143336,192.18277367285916
3742,0.01143,T-2.5,0.04826,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0013225065204444688,0.021521199999999997,0.02286,1.8089472230379893,2.3837491451866115,591.8640638506158,192.0377228063898
3743,0.009842499999999999,T-2.5,0.04826,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0011879123463091961,0.0215339,0.019684999999999998,2.0139065858188863,2.3837491451866115,542.4290720597679,192.0377228063898
3744,0.009842499999999999,T-2.5,0.04826,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0011879123463091961,0.0269263,0.019684999999999998,2.0139065858188863,4.129309462632495,611.8116637167287,191.72471835804902
3745,0.001904999999999997,T-2.5,0.04826,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0002774223448058797,0.026939000000000005,0.003809999999999994,8.623474433112614,4.129309462632495,472.79693892204403,191.72471835804902
3746,0.005079999999999998,T-2.5,0.04826,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0006891221715725966,0.0336418,0.010159999999999995,3.471582538330259,6.342303809361394,556.2092709353291,191.32742563747234
3747,0.001904999999999997,T-2.5,0.04826,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0002774223448058797,0.042436,0.003809999999999994,8.623474433112614,10.981704133286392,607.4152362636863,190.49280594615794
3751,0.0102489,T-2.5,0.0490728,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.001250046844226048,0.0139239,0.0204978,1.913803877556963,0.8803989676582041,499.0687768230697,192.30703440345494
3752,0.0150114,T-2.5,0.0490728,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0016063255404664756,0.0174138,0.0300228,1.4893273108967195,1.5742139255015641,634.1060505355948,192.18277367285916
3753,0.0118364,T-2.5,0.0490728,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0013846410183613205,0.021521199999999997,0.0236728,1.7277723726825027,2.3837491451866115,589.2693023696066,192.0377228063898
3754,0.0102489,T-2.5,0.0490728,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.001250046844226048,0.0215339,0.0204978,1.913803877556963,2.3837491451866115,540.2522602163457,192.0377228063898
3755,0.0102489,T-2.5,0.0490728,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.001250046844226048,0.0269263,0.0204978,1.913803877556963,4.129309462632495,609.0437814916237,191.72471835804902
3756,0.002311399999999998,T-2.5,0.0490728,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0003395568427227313,0.026939000000000005,0.004622799999999996,7.045490464644088,4.129309462632495,471.1487392316889,191.72471835804902
3757,0.005486399999999999,T-2.5,0.0490728,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0007512566694894483,0.0336418,0.010972799999999998,3.184456917012777,6.342303809361394,553.9276204845547,191.32742563747234
3758,0.002311399999999998,T-2.5,0.0490728,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0003395568427227313,0.042436,0.004622799999999996,7.045490464644088,10.981704133286392,604.6975393470499,190.49280594615794
3762,0.0108839,T-2.5,0.0503428,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.001349209497885428,0.0139239,0.0217678,1.7731453131312067,0.8803989676582041,496.1450021349956,192.30703440345494
3763,0.015646399999999998,T-2.5,0.0503428,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.001705488194125856,0.0174138,0.031292799999999996,1.4027329569606586,1.5742139255015641,629.366582318024,192.18277367285916
3764,0.0124714,T-2.5,0.0503428,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.001483803672020701,0.021521199999999997,0.0249428,1.6123052818366927,2.3837491451866115,585.1910346965853,192.0377228063898
3765,0.0108839,T-2.5,0.0503428,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.001349209497885428,0.0215339,0.0217678,1.7731453131312067,2.3837491451866115,536.8276875923631,192.0377228063898
3766,0.0108839,T-2.5,0.0503428,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.001349209497885428,0.0269263,0.0217678,1.7731453131312067,4.129309462632495,604.695077693019,191.72471835804902
3767,0.0029463999999999983,T-2.5,0.0503428,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0004387194963821117,0.026939000000000005,0.005892799999999997,5.453016146617734,4.129309462632495,468.5527491819611,191.72471835804902
3768,0.006121399999999999,T-2.5,0.0503428,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0008504193231488287,0.0336418,0.012242799999999998,2.813135158723316,6.342303809361394,550.3393032704757,191.32742563747234
3769,0.0029463999999999983,T-2.5,0.0503428,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0004387194963821117,0.042436,0.005892799999999997,5.453016146617734,10.981704133286392,600.4279549250041,190.49280594615794
3773,0.0114173,T-2.5,0.0514096,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0014344640446585402,0.0139239,0.0228346,1.6677619118554687,0.8803989676582041,493.6692708706955,192.30703440345494
3774,0.0161798,T-2.5,0.0514096,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.0017907427408989682,0.0174138,0.0323596,1.335950967701077,1.5742139255015641,625.3652894513847,192.18277367285916
3775,0.0130048,T-2.5,0.0514096,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0015690582187938128,0.021521199999999997,0.0260096,1.5247009122750907,2.3837491451866115,581.744464328007,192.0377228063898
3776,0.0114173,T-2.5,0.0514096,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0014344640446585402,0.0215339,0.0228346,1.6677619118554687,2.3837491451866115,533.9304880180416,192.0377228063898
3777,0.0114173,T-2.5,0.0514096,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0014344640446585402,0.0269263,0.0228346,1.6677619118554687,4.129309462632495,601.0215336491253,191.72471835804902
3778,0.003479799999999998,T-2.5,0.0514096,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0005239740431552237,0.026939000000000005,0.006959599999999996,4.565769104136596,4.129309462632495,466.35359009361775,191.72471835804902
3779,0.006654799999999999,T-2.5,0.0514096,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0009356738699219407,0.0336418,0.013309599999999998,2.5568144783259137,6.342303809361394,547.3046766138816,191.32742563747234
3780,0.003479799999999998,T-2.5,0.0514096,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0005239740431552237,0.042436,0.006959599999999996,4.565769104136596,10.981704133286392,596.8214365393267,190.49280594615794
3784,0.011874500000000001,T-2.5,0.052324,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0015089622050653711,0.0139239,0.023749000000000003,1.5854237366429034,0.8803989676582041,491.5337060986092,192.30703440345494
3785,0.016637,T-2.5,0.052324,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.001865240901305799,0.0174138,0.033274,1.2825927717609276,1.5742139255015641,621.9225193461011,192.18277367285916
3786,0.013462000000000002,T-2.5,0.052324,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0016435563792006438,0.021521199999999997,0.026924000000000003,1.455590162821911,2.3837491451866115,578.776410901667,192.0377228063898
3787,0.011874500000000001,T-2.5,0.052324,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0015089622050653711,0.0215339,0.023749000000000003,1.5854237366429034,2.3837491451866115,531.4332680011128,192.0377228063898
3788,0.011874500000000001,T-2.5,0.052324,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0015089622050653711,0.0269263,0.023749000000000003,1.5854237366429034,4.129309462632495,597.85916661586,191.72471835804902
3789,0.0039369999999999995,T-2.5,0.052324,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0005984722035620546,0.026939000000000005,0.007873999999999999,3.9974195683084837,4.129309462632495,464.45584295482917,191.72471835804902
3790,0.007112,T-2.5,0.052324,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0010101720303287715,0.0336418,0.014224,2.3682545405944775,6.342303809361394,544.6897893816083,191.32742563747234
3791,0.0039369999999999995,T-2.5,0.052324,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0005984722035620546,0.042436,0.007873999999999999,3.9974195683084837,10.981704133286392,593.7168598972441,190.49280594615794
3795,0.012306300000000001,T-2.5,0.0531876,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.0015805275425831852,0.0139239,0.024612600000000002,1.5136367023997899,0.8803989676582041,489.50595377740103,192.30703440345494
3796,0.017068800000000002,T-2.5,0.0531876,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.001936806238823613,0.0174138,0.034137600000000004,1.2352007390583013,1.5742139255015641,618.6610358691762,192.18277367285916
3797,0.013893800000000001,T-2.5,0.0531876,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0017151217167184578,0.021521199999999997,0.027787600000000003,1.394854064459593,2.3837491451866115,575.9624411914411,192.0377228063898
3798,0.012306300000000001,T-2.5,0.0531876,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.0015805275425831852,0.0215339,0.024612600000000002,1.5136367023997899,2.3837491451866115,529.0637480657673,192.0377228063898
3799,0.012306300000000001,T-2.5,0.0531876,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.0015805275425831852,0.0269263,0.024612600000000002,1.5136367023997899,4.129309462632495,594.8619460457005,191.72471835804902
3800,0.004368799999999999,T-2.5,0.0531876,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0006700375410798686,0.026939000000000005,0.008737599999999998,3.570463370980713,4.129309462632495,462.65323570184586,191.72471835804902
3801,0.0075438,T-2.5,0.0531876,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.0010817373678465856,0.0336418,0.0150876,2.2115760892776546,6.342303809361394,542.2092772896582,191.32742563747234
3802,0.004368799999999999,T-2.5,0.0531876,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0006700375410798686,0.042436,0.008737599999999998,3.570463370980713,10.981704133286392,590.7744567874458,190.49280594615794
